45,1215
58,2244
36,1409
23,1469
59,1847
29,1277
24,1227
38,1336
58,1110
26,1474
44,1955
17,660
18,888
45,1785
14,705
25,1211
40,1391
29,1407
50,1616
43,1498
38,1536
45,1594
30,1190
37,1248
21,827
18,920
54,1755
15,804
30,1196
22,850
28,1644
50,1749
45,2307
45,1757
35,1826
17,799
60,2121
29,1468
46,1482
37,1726
31,1806
43,1405
50,2052
34,1175
37,1786
58,1675
36,1200
37,1283
57,1937
38,2033
37,1915
36,1988
30,1648
45,1902
35,1454
24,838
61,1918
25,837
78,4311
33,1567
39,1905
26,1422
32,1680
41,1652
26,1158
46,1797
55,1911
27,1260
45,1489
31,1794
42,1510
47,3231
32,1274
57,1572
41,1935
59,2187
25,1417
31,1465
45,1570
40,1445
15,694
40,1929
64,2447
31,1306
10,646
35,1236
63,2513
48,2091
22,854
25,1848
17,949
37,1371
49,1804
43,1605
38,1463
41,1279
28,1470
38,1265
60,2002
33,1475
30,1419
37,1628
29,1337
27,1135
26,1161
38,1571
40,1916
30,1346
24,805
18,1195
34,1155
34,1431
25,1194
33,1154
34,1232
30,1269
35,1742
26,1379
35,1870
32,1207
15,781
38,1773
20,864
39,1559
64,1830
43,1542
47,1506
41,1175
20,1383
57,1837
40,1191
53,1793
49,1560
59,1564
38,1843
61,2165
41,1631
32,1265
35,1455
27,1137
35,1367
26,1292
46,1682
39,1598
39,1555
36,2409
65,1770
45,1526
28,891
42,1756
22,1241
43,1681
32,1224
38,1572
50,1566
40,1579
31,1334
34,1230
25,767
16,724
49,1638
47,1349
48,1751
40,1414
32,1260
27,965
25,1121
28,1411
49,1602
47,1617
36,1244
29,1263
25,1036
39,1217
35,1556
62,2005
67,1698
45,2041
31,1102
30,1346
35,1511
42,1761
61,2117
15,596
46,2560
39,1409
33,1759
66,1886
29,915
41,1343
56,1870
25,1557
49,1824
26,1294
31,1545
25,820
47,1675
37,1678
48,2117
56,1721
23,1267
33,1562
35,1193
34,1254
32,1731
39,1099
19,747
35,1352
47,1770
50,1812
58,1673
65,2167
56,2369
47,1582
33,1800
44,1567
19,647
39,1447
37,1145
78,3280
35,1577
25,1140
40,1736
36,1436
38,1513
69,2505
51,1723
48,1695
44,1532
43,2110
45,1807
46,1687
45,1481
37,1318
45,1946
41,1481
42,2168
32,1583
34,1229
42,1718
34,1402
29,1127
31,1053
25,1340
21,732
71,2346
45,1580
28,1196
50,2086
57,1665
39,1495
58,2187
23,1371
37,1235
40,1556
24,1212
60,2701
47,1750
43,1610
63,2184
41,1745
40,1381
37,1793
36,1831
36,1468
32,1097
44,1682
37,1451
44,1509
57,1895
40,1403
31,1420
31,1717
29,1131
22,1005
24,948
34,1549
26,965
41,1958
22,1266
29,1367
48,1489
33,1582
42,2516
49,1557
32,1084
47,2583
30,1371
49,1537
60,3753
31,1104
42,1482
29,1299
48,2167
40,1563
52,1772
35,1254
35,2229
63,2195
28,1362
37,2398
56,2649
34,1463
27,1174
36,1836
39,1817
36,1387
55,2028
36,1582
37,1774
36,1636
25,1031
33,916
31,1198
54,2189
36,1257
35,1503
24,1353
27,811
21,1270
53,1840
75,2585
33,1807
52,1729
35,1211
44,1763
34,1395
43,1843
33,1517
50,1977
49,2027
43,1497
31,1134
65,3663
31,1483
63,1956
25,940
56,2183
74,2920
41,1221
60,1790
47,2005
69,3490
49,1904
53,1647
39,1903
41,1564
34,1686
64,2412
65,3981
48,2730
34,1361
18,821
21,938
42,1861
28,1345
63,2444
50,1686
30,1468
51,2320
39,1598
31,1232
76,4027
48,1922
36,1355
42,2361
14,708
62,1687
33,1212
34,1752
39,1560
36,1520
45,1685
40,1678
26,1627
61,1637
42,1707
25,1208
51,1881
28,1360
32,1641
58,1820
35,1505
38,1627
34,1703
33,1433
60,2445
45,1665
38,1489
32,1393
42,1820
58,2742
40,1979
27,1378
34,1520
36,1588
32,1282
59,1872
63,2295
28,1065
47,1550
57,1527
43,1489
30,1264
38,1582
33,1567
35,1704
35,1546
38,1478
31,2132
38,1419
27,1065
40,1364
36,2247
26,1111
42,1836
35,1164
54,2005
35,1588
49,2242
45,1415
74,2483
33,1239
53,2057
26,1228
32,1629
58,2076
34,1231
27,1655
23,1477
45,1501
