45,1215
58,2244
36,1409
23,1469
59,1847
29,1277
24,1227
38,1336
58,1110
26,1474
44,1955
17,660
18,888
45,1785
14,705
25,1211
40,1391
29,1407
50,1616
43,1498
38,1536
45,1594
30,1190
37,1248
21,827
18,920
54,1755
15,804
30,1196
22,850
28,1644
50,1749
45,2307
45,1757
35,1826
17,799
60,2121
29,1468
46,1482
37,1726
31,1806
43,1405
50,2052
34,1175
37,1786
58,1675
36,1200
37,1283
57,1937
38,2033
37,1915
36,1988
30,1648
45,1902
35,1454
24,838
61,1918
25,837
78,4311
33,1567
39,1905
26,1422
32,1680
41,1652
26,1158
46,1797
55,1911
27,1260
45,1489
31,1794
42,1510
47,3231
32,1274
57,1572
41,1935
59,2187
25,1417
31,1465
45,1570
40,1445
15,694
40,1929
64,2447
31,1306
10,646
35,1236
63,2513
48,2091
22,854
25,1848
17,949
37,1371
49,1804
43,1605
38,1463
41,1279
28,1470
38,1265
60,2002
33,1475
30,1419
37,1628
29,1337
27,1135
26,1161
38,1571
40,1916
30,1346
24,805
18,1195
34,1155
34,1431
25,1194
33,1154
34,1232
30,1269
35,1742
26,1379
35,1870
32,1207
15,781
38,1773
20,864
39,1559
64,1830
43,1542
47,1506
41,1175
20,1383
57,1837
40,1191
53,1793
49,1560
59,1564
38,1843
61,2165
41,1631
32,1265
35,1455
27,1137
35,1367
26,1292
46,1682
39,1598
39,1555
36,2409
65,1770
45,1526
28,891
42,1756
22,1241
43,1681
32,1224
38,1572
50,1566
40,1579
31,1334
34,1230
25,767
16,724
49,1638
47,1349
48,1751
40,1414
32,1260
27,965
25,1121
28,1411
49,1602
47,1617
36,1244
29,1263
25,1036
39,1217
35,1556
62,2005
67,1698
45,2041
31,1102
30,1346
35,1511
42,1761
61,2117
15,596
46,2560
39,1409
33,1759
66,1886
29,915
41,1343
56,1870
25,1557
49,1824
26,1294
31,1545
25,820
47,1675
37,1678
48,2117
56,1721
23,1267
33,1562
35,1193
34,1254
32,1731
39,1099
19,747
35,1352
47,1770
50,1812
58,1673
65,2167
56,2369
47,1582
33,1800
44,1567
19,647
39,1447
37,1145
78,3280
35,1577
25,1140
40,1736
36,1436
38,1513
69,2505
51,1723
48,1695
44,1532
43,2110
45,1807
46,1687
45,1481
37,1318
45,1946
41,1481
42,2168
32,1583
34,1229
42,1718
34,1402
29,1127
31,1053
25,1340
21,732
71,2346
45,1580
28,1196
50,2086
57,1665
39,1495
58,2187
23,1371
37,1235
40,1556
24,1212
60,2701
47,1750
43,1610
63,2184
41,1745
40,1381
37,1793
36,1831
36,1468
32,1097
44,1682
37,1451
44,1509
57,1895
40,1403
31,1420
31,1717
29,1131
22,1005
24,948
34,1549
26,965
41,1958
22,1266
29,1367
48,1489
33,1582
42,2516
49,1557
32,1084
47,2583
30,1371
49,1537
60,3753
31,1104
42,1482
29,1299
48,2167
40,1563
52,1772
35,1254
35,2229
63,2195
28,1362
37,2398
56,2649
34,1463
27,1174
36,1836
39,1817
36,1387
55,2028
36,1582
37,1774
36,1636
25,1031
33,916
31,1198
54,2189
36,1257
35,1503
24,1353
27,811
21,1270
53,1840
75,2585
33,1807
52,1729
35,1211
44,1763
34,1395
43,1843
33,1517
50,1977
49,2027
43,1497
31,1134
65,3663
31,1483
63,1956
25,940
56,2183
74,2920
41,1221
60,1790
47,2005
69,3490
49,1904
53,1647
39,1903
41,1564
34,1686
64,2412
65,3981
48,2730
34,1361
18,821
21,938
42,1861
28,1345
63,2444
50,1686
30,1468
51,2320
39,1598
31,1232
76,4027
48,1922
36,1355
42,2361
14,708
62,1687
33,1212
34,1752
39,1560
36,1520
45,1685
40,1678
26,1627
61,1637
42,1707
25,1208
51,1881
28,1360
32,1641
58,1820
35,1505
38,1627
34,1703
33,1433
60,2445
45,1665
38,1489
32,1393
42,1820
58,2742
40,1979
27,1378
34,1520
36,1588
32,1282
59,1872
63,2295
28,1065
47,1550
57,1527
43,1489
30,1264
38,1582
33,1567
35,1704
35,1546
38,1478
31,2132
38,1419
27,1065
40,1364
36,2247
26,1111
42,1836
35,1164
54,2005
35,1588
49,2242
45,1415
74,2483
33,1239
53,2057
26,1228
32,1629
58,2076
34,1231
27,1655
23,1477
45,1501
36,1313
39,2045
30,1448
22,858
37,1591
24,842
28,781
30,1529
46,2422
50,1825
29,1555
50,2789
41,1308
54,2489
21,1110
32,1260
43,1741
40,1845
38,1483
32,1463
35,1734
54,1733
42,1689
53,1865
46,1413
12,853
54,1999
45,1671
64,2118
45,1391
52,1729
35,1393
40,1665
62,2489
38,1688
60,1725
14,594
55,1852
34,1389
31,902
31,1387
33,2053
55,1881
20,840
15,803
43,1562
21,787
52,2098
18,694
66,3132
50,2036
47,1724
26,1561
29,1085
54,1964
34,1762
47,1514
44,1516
55,2591
39,1847
36,1629
44,2144
32,1060
43,1457
27,1114
40,1925
44,2510
31,1169
47,1852
34,1257
67,1931
31,1311
33,1612
59,2022
16,738
48,1558
37,1670
27,1388
38,1392
34,1311
54,1777
33,1367
27,1431
23,1406
64,3597
58,2959
43,1594
34,1319
15,861
59,2253
33,1815
57,2229
21,1008
59,1757
44,1805
29,1338
53,2229
49,1498
31,1790
67,2793
64,1968
84,4088
31,1264
40,2017
42,1439
65,2327
56,1721
43,1888
61,1953
40,1652
36,1939
43,1715
53,2372
30,1238
43,2389
46,2431
30,1534
52,2229
56,2449
39,1999
23,569
31,1293
40,1314
34,1571
51,2520
37,1531
46,1558
56,1902
41,1388
56,2256
42,1736
49,1685
57,1876
48,1699
67,2580
45,1445
28,1394
16,818
24,1135
53,1824
31,1267
31,1315
37,1555
58,2434
36,1302
50,1717
45,1509
40,1433
37,1826
45,2305
56,1931
54,1731
48,1601
47,1612
28,1338
29,1295
31,1385
33,1749
37,1917
56,2905
48,1672
17,773
30,1578
35,1537
37,1426
37,1410
33,2064
82,4449
22,990
41,1972
61,2227
29,1731
41,1561
57,1572
37,1652
32,1679
57,2962
41,1794
36,1273
45,1309
30,1347
30,1592
50,2021
88,2465
46,1836
33,1397
35,1417
45,1564
55,2979
41,1578
65,3015
38,1539
26,1306
69,2330
69,2456
49,2366
38,1793
31,1598
57,1856
62,1852
19,862
42,1536
31,1168
59,3154
28,1318
42,2602
40,1970
35,1661
65,3165
40,1382
24,1258
43,1814
42,1596
30,1816
43,1164
47,1667
24,1362
45,1598
47,1943
39,2228
36,1665
23,1170
56,2333
60,2305
58,2231
35,1543
26,1233
55,2283
49,2121
52,1813
35,1401
35,1475
26,1362
62,2309
56,2492
44,1468
33,1381
47,1799
38,1806
33,1663
36,1986
46,1731
30,1390
45,1741
49,1559
37,1343
23,1390
35,938
44,2558
60,3018
21,1276
24,2115
51,2660
59,2115
66,2955
47,2017
30,1448
27,1096
43,1538
39,2250
42,2067
25,1276
56,2161
68,2260
45,1641
45,2294
47,1860
62,2872
32,961
40,1765
21,1184
56,2141
37,1287
38,1446
45,1555
58,2006
50,2152
60,2183
27,1015
63,2973
35,1687
62,2552
32,1527
58,2171
40,1501
50,2395
25,1337
56,1971
74,3946
45,1870
35,2171
37,1472
51,1941
55,2053
26,911
23,1315
50,1896
63,2938
43,2017
41,1969
50,2420
56,1768
30,1378
55,1821
49,2027
49,1843
39,1536
37,1424
32,1551
54,2148
48,2344
26,1028
55,1775
50,2539
45,1754
56,1894
30,1456
33,1978
53,1867
43,1637
50,1836
27,1416
32,1887
48,1931
44,1754
34,1266
43,1630
42,1758
24,870
48,1712
34,1114
50,1952
60,2089
33,1362
42,1888
43,2243
70,3795
43,1441
59,1834
51,2170
40,1585
36,1484
29,1541
40,1975
28,1044
42,1944
36,2094
56,1846
55,3320
53,1805
30,808
21,820
27,1414
59,1649
74,2497
44,2104
29,903
38,1445
24,1724
31,1300
60,2688
45,1798
29,1489
40,1334
71,2492
43,1395
28,1191
56,2331
29,1288
56,3040
44,1999
61,2334
57,1931
40,1967
62,3193
64,2514
35,1504
36,1399
41,1731
40,1309
30,1309
41,1800
62,2935
49,2280
33,1114
44,1797
44,1776
30,1194
37,1921
67,3228
74,2623
54,2425
35,1388
40,1697
30,1375
41,2013
53,1995
41,1466
58,2494
35,1501
47,2077
21,1002
34,1879
73,3567
47,1599
33,1989
34,1802
48,2440
31,1505
45,2171
37,1292
30,1422
44,1673
57,2482
39,1659
44,1544
34,1345
59,2901
64,3396
64,2611
33,2305
61,2155
38,1535
54,2526
45,1766
51,2346
32,1651
64,2491
65,2935
34,1872
38,1424
51,1861
42,1524
34,1920
34,1468
40,1903
60,2471
55,2350
58,3002
25,1210
36,1289
59,2781
86,4605
29,1096
44,2493
41,2144
26,1294
46,1914
37,1395
47,2073
38,1433
72,2574
33,1392
37,1352
48,1924
42,2742
31,1296
44,1780
45,2229
33,1425
71,2523
39,1897
48,2255
51,1568
63,2116
36,1015
28,1133
38,1371
69,2337
41,1546
39,1682
36,1419
70,2139
55,2492
56,3045
65,2406
27,1833
36,1483
43,1698
47,1935
51,1514
63,2905
41,1638
37,1640
55,2456
52,2601
33,2279
52,2043
61,2312
49,2056
37,1693
51,2668
35,1732
58,1916
48,1531
41,2413
35,1523
64,2909
36,1642
43,1834
38,1874
37,1452
34,1355
45,2625
41,2047
37,1712
46,1969
42,1720
43,1954
45,1644
33,1478
35,1739
62,2290
41,2147
29,1339
31,1825
41,1676
40,2503
37,1946
33,1839
58,2192
42,2747
71,2685
56,2595
38,1657
67,3151
37,1440
33,1273
38,1804
28,1200
67,2469
35,1715
32,1486
55,1885
62,2390
58,2153
68,2461
39,1569
32,1662
33,1901
60,2498
28,1900
33,1859
30,1327
43,1397
42,1773
27,1388
54,2069
37,1471
64,2902
25,1017
43,1740
79,2614
48,2135
34,2099
45,1914
30,1670
35,1233
38,1309
58,3014
71,3306
35,1219
50,1897
46,1841
53,1772
40,2546
44,1793
31,1499
30,1645
60,2073
35,1729
74,2423
38,1322
24,1819
44,1634
47,2094
43,1554
30,1220
68,3530
30,1581
43,1629
61,2154
27,2449
29,1312
58,3382
42,1925
74,2837
35,1744
74,3174
21,992
24,1291
39,1518
46,2272
60,2825
38,1587
57,2235
58,2275
51,1818
71,2733
62,2442
54,2617
49,1844
33,2047
50,1842
39,2028
62,3095
44,1685
31,1502
37,1541
45,1677
59,2048
33,2072
28,1406
30,1386
61,2249
33,1670
40,1561
68,2579
39,1642
46,2156
44,2004
41,1575
63,2732
44,2246
40,1602
31,1597
82,3483
61,2334
18,856
34,1596
36,1830
37,1369
56,2603
36,1776
27,869
44,1390
48,1757
62,3342
58,2457
61,2274
36,1448
36,1544
35,1591
80,3253
54,2467
31,1401
55,2853
45,2438
41,1655
14,797
55,2141
50,2080
67,2542
58,1636
61,2319
22,982
58,1880
29,1325
25,1370
51,1961
55,2501
41,2003
47,1691
27,1456
69,2743
18,837
33,1877
44,1843
35,1527
68,3951
38,1591
44,1326
70,2914
46,2447
58,3078
36,1238
46,2454
48,2413
58,2126
48,1782
32,2041
46,2050
27,1229
33,2180
55,2298
34,1333
44,2036
34,2088
53,2024
49,2405
78,2608
53,2866
37,1406
15,563
49,1610
25,1409
38,1485
48,2344
68,2768
47,1869
73,2873
39,1734
71,2858
36,1984
41,1537
35,1263
54,2318
26,1112
35,1438
34,1292
50,1924
43,2205
46,1774
31,1413
76,3479
43,1646
50,1683
32,1420
55,2451
51,2066
85,2805
26,1088
35,1931
35,1343
43,1613
35,1402
51,2534
48,2199
44,1562
48,1851
60,1831
31,1570
43,1735
47,2386
68,2790
57,3031
35,1819
38,1972
61,2084
26,1357
26,1193
50,2530
35,1195
54,2160
81,2074
62,2213
39,2731
87,2950
35,2572
53,2411
49,1409
47,1987
20,947
56,3046
78,3013
39,1679
51,2342
36,1359
64,2632
28,1430
41,1877
40,1731
24,1332
44,2270
41,1771
85,3016
29,969
44,2070
39,1395
48,2169
65,2574
54,1627
32,1592
34,1601
72,2560
61,4563
49,1827
65,2472
27,1475
61,2349
49,2477
74,2775
25,1451
35,1617
70,2949
43,1585
45,2679
47,1779
30,1523
50,2758
51,1910
46,2616
25,1199
53,2565
23,1339
67,3676
38,1910
56,2279
25,1354
48,1999
43,1895
56,1570
33,1258
52,2475
33,1213
45,1755
38,1692
72,3313
62,2820
31,1813
44,2555
54,2133
74,2566
49,2058
57,2593
48,1886
59,2568
51,1870
25,911
33,1896
32,1694
57,2780
35,2234
66,3124
50,2966
59,1973
40,1720
26,1137
37,1727
34,1999
27,1712
40,1802
74,2551
45,1788
39,1908
38,1377
28,1843
64,2563
36,1930
52,2460
55,2054
55,2405
55,3291
25,1197
31,1158
39,1855
72,3133
80,3305
76,2970
23,1335
32,1621
55,2546
36,2192
64,4686
37,1836
58,2030
76,3902
30,1353
34,1850
39,1715
38,1412
29,1325
48,2523
47,2323
35,1165
32,1018
34,1484
10,695
70,2443
56,1959
47,1771
42,1604
27,1562
39,2269
28,1449
44,1665
43,1457
55,2795
27,1041
50,2005
34,1225
39,2099
45,2547
37,2864
37,1602
83,3013
38,1324
48,1960
61,2652
63,2435
75,2744
22,1215
39,2856
34,1260
32,1804
30,1339
66,3093
37,1618
28,1013
69,3328
61,2061
42,1567
35,1573
69,2568
41,1804
22,725
38,2243
36,1236
43,2169
26,1488
27,1765
30,1476
31,1275
51,1872
63,2439
27,1453
41,2411
13,862
32,1306
46,1593
37,1837
52,1909
41,2170
29,1725
78,4291
91,3703
59,2177
61,2883
31,1515
35,2048
45,2038
45,1980
33,1899
56,1842
48,2617
47,3407
36,1765
69,2650
79,3891
84,3942
61,2398
63,2692
26,1346
24,1390
54,2073
64,3994
36,1723
80,3116
62,2555
63,2717
24,967
89,2660
62,2412
13,777
54,2292
63,3774
31,1723
32,1668
56,1777
39,1888
37,1597
70,2804
43,1651
50,2367
53,3386
57,2399
57,2320
52,2119
45,2395
32,2181
35,1913
87,3063
22,1088
38,1138
58,2595
46,1788
51,2602
55,2236
63,3095
41,2397
61,2439
44,2225
33,1569
47,1927
49,2140
68,2522
65,3503
71,2657
35,1373
67,2557
56,2758
35,1473
53,2843
49,2570
22,1446
30,1181
34,1426
36,1566
86,3319
26,1134
43,1859
72,2223
80,2967
33,1645
45,2197
15,809
34,1534
37,1413
63,2659
36,1842
36,1515
56,2997
47,2599
50,2916
58,4157
50,2670
57,2221
74,2460
41,1698
12,694
57,2167
44,2760
43,1753
36,1678
60,1887
31,1535
30,1903
55,2631
63,3753
37,1989
49,2165
47,2003
18,717
43,1921
58,2412
52,2487
51,2792
63,2170
63,4776
36,1518
37,1476
70,2256
49,1848
18,850
49,2308
45,1867
49,1923
45,1600
41,1809
38,1208
46,2201
57,2510
74,3784
34,1683
47,1911
39,2286
56,3360
46,2047
35,1534
32,1516
40,1758
70,4014
87,2947
47,2134
36,1546
21,1545
65,2878
37,2261
31,1896
58,1941
41,2021
29,1435
26,1159
40,1188
57,2236
33,1680
29,1180
48,2171
30,1454
38,1984
80,3327
38,1824
26,1532
75,2901
41,1707
49,1903
61,2384
61,2337
35,1826
70,3395
33,2473
44,1850
34,1574
48,1792
70,2567
55,2758
60,3725
60,2263
22,1154
49,2336
70,2677
33,1701
37,1344
36,1893
71,3630
66,2075
46,1992
32,1961
26,1485
31,1564
28,1397
71,3347
30,1417
61,2553
43,1560
56,2208
39,1561
40,1992
52,1935
49,1913
73,3519
45,2916
35,1593
25,1323
63,3084
62,2740
25,936
68,2207
64,2585
27,1347
36,1469
32,1468
43,1454
36,1615
65,2572
73,2373
46,2473
28,1479
58,2441
57,2079
51,2248
54,1580
52,1768
44,1801
30,1255
29,1855
48,2502
54,2457
55,2502
32,1374
33,1793
34,1191
71,2529
69,2565
29,2111
37,1718
27,1573
71,2730
27,1745
24,1354
62,2562
36,1792
29,1376
73,3762
54,2516
34,2568
34,1387
59,2111
33,1487
88,2688
29,1467
44,1456
38,1748
32,1540
17,847
42,1954
61,2950
37,2154
36,1711
44,1640
49,2496
53,1938
59,2477
79,4107
51,2025
21,886
30,1284
49,2292
51,1858
58,3508
41,2338
48,2017
79,4148
74,2781
55,2062
55,1973
36,1930
56,3189
60,3670
48,1836
43,1519
40,1353
52,1907
68,2746
69,3891
38,1764
49,2289
57,2027
42,1959
70,2503
62,2655
52,2109
56,2198
42,1646
27,1497
61,2847
83,3264
41,2056
49,2042
39,2222
38,1504
25,998
49,2031
33,947
49,3432
40,1783
37,1619
79,2717
27,1741
55,2511
49,2238
44,1607
34,1157
72,2953
71,2944
56,2261
51,2535
34,1576
28,1584
79,4254
55,1834
80,3444
71,2460
32,1281
41,2133
62,3700
74,4063
33,1926
47,2473
65,2322
86,4542
64,3203
32,1429
77,3343
31,2010
68,3148
57,2689
43,1868
60,1974
62,2000
27,1267
57,2311
67,3072
41,1998
33,1590
20,1027
68,2579
55,2179
57,2903
65,2739
66,2729
46,1766
73,4357
34,1771
28,1339
40,1619
81,3910
49,2646
31,1865
77,3888
35,1602
64,2552
30,1203
44,1997
23,968
51,2141
57,3783
74,2983
46,2495
38,2317
36,2501
35,1402
20,730
33,1387
27,1291
57,2266
34,1485
45,1912
54,3428
56,2564
36,1668
36,1418
62,2568
58,2336
74,4189
48,2005
64,3183
35,1501
59,2208
42,1980
40,1624
78,3151
48,2118
54,2055
35,1865
65,3302
56,1848
64,3347
74,3762
78,3899
33,1606
46,2599
30,1608
44,1559
54,2878
31,1448
38,1981
71,3158
23,1067
57,2726
67,2518
73,2987
38,1334
77,2278
80,4303
87,3871
35,1539
36,2293
33,1780
38,1813
36,2040
56,2848
52,2774
35,1932
35,1480
61,4642
71,2724
43,1591
24,1234
60,2807
47,2262
34,1694
33,1822
69,2329
56,2739
38,1810
48,1472
37,1222
49,2157
31,1914
54,2632
63,2429
69,3626
71,2718
64,3764
75,4535
42,1739
40,1405
41,1576
19,1205
28,1281
67,3277
60,2754
74,3265
67,2449
53,1634
57,2591
49,2444
67,3598
61,2849
58,2794
65,2960
53,2922
57,2564
40,1631
69,2536
29,1617
47,2249
48,1933
40,2250
52,2274
70,4263
38,1393
64,3709
30,1401
60,2995
65,3806
55,1944
46,1805
33,1783
34,1543
27,1302
72,4345
27,1102
72,2565
26,1342
62,2328
52,2119
39,1906
41,2349
34,1433
32,1312
40,2148
64,2038
18,916
44,1407
40,1187
62,3292
71,3432
33,1541
49,1881
50,1986
33,1564
72,3447
82,4428
86,4149
47,1618
36,1281
41,1994
30,1387
58,3446
37,1341
44,2508
61,2520
36,1271
83,4370
29,1469
63,2251
53,2240
41,1749
48,1736
42,1942
78,2534
41,1656
63,3546
67,2614
30,1589
57,2097
73,3168
32,2102
58,2661
49,2273
73,2698
63,2315
54,2257
66,2273
44,1376
63,3974
61,2836
33,2118
69,3346
61,2694
47,2623
50,1898
30,1540
55,3369
56,2123
36,1571
31,1519
70,2768
71,2401
30,1351
66,2723
69,2429
35,1661
72,3253
34,1502
30,1352
67,2324
61,2803
74,2576
56,2214
77,2429
69,2679
39,1307
30,1331
65,3259
65,4085
65,4074
51,1825
26,1032
65,3982
59,2314
38,2172
24,1297
103,3448
58,2906
72,2801
47,2675
53,3023
15,644
29,1649
49,2315
43,2073
31,1524
44,1526
73,4099
54,2057
51,1970
30,1508
14,1037
26,1786
69,2619
30,1488
88,3814
45,3127
63,2421
34,1280
20,1459
56,2291
63,2910
26,1921
59,2383
38,1599
58,2144
59,2483
64,2156
67,2849
68,3411
58,2468
48,2753
27,1693
63,3525
77,3580
36,1220
41,1725
67,2298
31,1327
31,1475
78,4491
39,1458
57,3205
67,3699
35,1126
67,4740
26,1617
56,3215
71,2436
77,3093
65,3210
77,3068
27,1337
58,2735
26,1327
10,741
68,3281
33,1142
41,1548
72,3829
51,1889
62,4042
54,1924
58,2874
56,3060
46,2202
45,3094
77,2761
83,3006
50,2678
23,1558
76,3028
75,5029
38,1426
29,1454
69,3345
27,1823
49,2299
31,1406
73,2844
65,3284
64,4252
63,2448
22,1637
68,3738
24,1457
58,3393
40,1687
45,1794
61,2605
29,1426
34,1660
35,1188
66,3600
32,1425
74,4822
83,3011
40,2337
54,2962
49,2001
67,2641
57,3568
49,2026
81,4121
37,1537
77,3569
57,3542
77,4439
52,2450
31,1966
25,1121
45,2238
63,3656
60,3692
34,1489
37,1363
39,1739
67,3575
61,2629
71,5176
39,1603
47,2148
74,3956
76,3157
47,2090
62,2683
62,2540
48,2928
27,1475
64,2545
56,2163
38,1828
62,2513
39,1636
21,1525
73,3561
28,1249
42,1700
50,1959
37,1972
48,2074
56,1849
28,1767
33,1356
35,1615
56,1707
61,3323
59,2553
40,2198
67,2411
47,1815
37,1795
61,3457
52,1872
39,1569
64,4150
57,2946
48,2588
50,1999
76,3310
32,1681
75,3897
78,4316
62,3903
63,3242
60,3411
72,2631
49,2621
62,3164
77,4040
77,4381
33,1757
39,1885
69,2907
66,4166
60,2466
84,3007
59,3533
68,2730
79,3415
51,2283
36,1353
68,3927
65,2650
44,2607
73,2787
49,1855
27,1706
61,2306
68,2697
53,3534
51,2965
69,3524
91,3044
66,3964
70,3000
64,3393
38,1452
39,1682
48,2073
62,2660
43,1910
72,4129
39,1604
39,1755
75,3742
74,2266
34,1805
53,1703
81,4160
24,1398
28,1408
81,3817
63,2879
53,2441
53,1792
45,1688
58,3355
86,3073
74,3921
47,1904
65,3103
67,3866
58,3435
64,3162
80,3937
31,1536
38,1716
57,3533
46,2064
64,2712
66,3295
67,4165
37,1616
93,2883
96,3948
64,2507
86,3222
67,3016
81,2664
28,899
67,2674
69,2945
51,2396
96,3999
56,2058
35,1739
46,2015
67,3913
35,1320
31,1463
72,3814
64,4399
57,3246
30,1547
50,2636
52,2625
79,2801
76,4075
53,3448
37,2498
72,2643
39,3135
30,1988
69,3731
32,1621
30,1380
60,2113
75,3732
42,2351
46,2007
68,3968
76,3915
62,2574
51,2511
73,2822
81,3695
62,2142
37,1596
71,3271
38,2169
74,4098
60,2411
60,3607
85,3625
45,2361
46,1920
88,4976
71,3929
67,3786
47,1837
63,3591
62,2395
61,3066
47,2109
75,4599
57,2675
37,2023
68,4549
49,1803
51,2028
68,3636
74,4066
63,3102
70,2660
54,3161
60,2584
46,2143
74,4929
39,1662
67,2847
39,1717
88,4101
49,2361
56,2783
44,2086
40,1778
88,3990
60,2243
60,3143
49,1823
77,3355
36,1594
78,3553
81,4740
70,3732
62,3569
34,1234
87,3502
66,3146
52,2804
69,3129
